_id,author,date,section,sub_title,text,title,url
[18],Diario do Centro do Mundo,01-04-2019 13:13:22+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"O Ministério Público do Estado de São Paulo requereu junto à Justiça, em processo penal que corre na Vara do Juizado Especial de Embu das Artes (SP), que o youtuber Nando Moura seja condenado por injúria e difamação de uma estudante do interior de São Paulo, a quem chamou de “vagabunda” por três vezes em vídeo publicado na internet e visto por mais de 100 mil pessoas.,A pena requerida pela promotoria paulista é de dois anos de detenção.,O episódio ocorreu no final de 2015, mas o processo número 1013015-97.2016.8.26.0506 estava parado até janeiro deste ano.,Isso porque os advogados da estudante ofendida pelo youtuber levaram quase dois anos até conseguir entregar a citação para o réu, conhecido defensor dos ideais de direita e do governo de Jair Bolsonaro.,Durante este tempo, oficiais de Justiça buscaram Moura nos endereços constantes em suas contas de telefone celular e outros serviços, e também na casa de sua mãe (que disse que o filho tinha se mudado dali, mas que ela não sabia para onde), sem nunca encontrá-lo.,Foi só quando Moura passou a ser parte de outra ação judicial, ali informando seu endereço de fato, já neste ano, que a Justiça citou o réu e deu andamento ao processo. A queixa crime contra o youtuber se deu em virtude de um vídeo a respeito de um episódio de racismo que tinha ocorrido na Faculdade de Direito da USP em Ribeirão Preto.,Nele, Nando Moura se referia a uma estudante negra que havia tomado parte em protestos contra a manifestação racista. Suas palavras que ensejaram o processo penal foram:,“É isso que você quer, não é, sua vagabunda? Se fazer de coitada para conseguir mamar nas tetas do governo. É ou não é? É claro que é!”,No mesmo vídeo, Moura chama a vítima de vagabunda mais duas vezes. Por determinação judicial, o material foi excluído do Youtube, mas segue anexado aos autos processuais. O DCM não vai declinar o nome da estudante.,Foi ela quem instaurou a queixa crime contra Nando Moura, por injúria e difamação.,No dia 29 de janeiro deste ano, o Ministério Público protocolou petição ao juizado que cuida do caso, requerendo a condenação do réu pelos crimes de que é acusado, com pena de dois anos de detenção, conforme despachou a promotora Juliana L. B. Magalhães:,“O agente, por três vezes, injuriou a vítima, chamando-a de “vagabunda”. (…) Ademais, o agente, neste mesmo vídeo, em outro momento, aduz que a vítima quer “mamar nas tetas do governo”. Entendo que essa afirmação é difamatória. (…) Entendo que houve concurso material, chegando a pena máxima a 02 anos.”,Em outubro de 2015, foram encontradas, nas paredes de um banheiro da Faculdade de Direito da USP – campus de Ribeirão Preto, as seguintes pichações:,“Aqui é faculdade de gente inteligente (e branca). Cotas pra preto? Macacos cotistas fora da FDRP!”,Após a repercussão gerada pelo fato, a administração da Faculdade de Direito criou uma comissão sindicante para descobrir o autor das ofensas e repudiou veementemente seu conteúdo. Além disso, uma entidade chamada Coletivo Nergro, formada por alunos negros da instituição – elaborou uma intervenção que envolvia a leitura de um texto de repúdio ao ocorrido.,A vítima de Nando Moura foi a estudante escolhida para ler a mensagem em todas as salas de aula da faculdade, com autorização da diretoria. Na intervenção, a estudante, além de repudiar especificamente as pichações, protestava contra as circunstâncias históricas do Brasil que contribuem para o “racismo estrutural” existente no país.,Em uma das salas, o discurso lido pela estudante foi gravado por um dos alunos, e logo depois publicado e replicado nas redes sociais.,Foi o conteúdo deste material que incitou a ira de Nando Moura. Em vídeo divulgado pelo youtuber, a estudante, chamada de vagabunda por três vezes, é acusada de fazer-se de vítima de uma situação que já não existiria mais.,Nando Moura disse que a escravidão acabou há mais de um século e que, por isso, hoje em dia, todos são iguais, não importando a cor da pele, e que tudo o que ela estava querendo era obter cotas raciais no sistema público de ensino para, assim, “mamar nas tetas do governo”.,Em novembro do ano passado, o então candidato a presidente eleito da República postou a mensagem abaixo, recomendando o canal de Nando Moura como “excelente opção de informação no Youtube”.,De acordo com a Defesa de Nando Moura, nenhum crime ocorreu, pois suas palavras devem ser vistas como “exercício claro e inalienável de seu direito de expressão”.,Além disso, afirma a Defesa, o fato de a estudante ofendida participar de um coletivo de combate ao racismo a torna sujeita a este tipo de crítica:,“Há de se ressaltar que a Querelante, (SIC) colocou-se em posição pública de destaque, qual seja, representante de organização política formada por alunos negros da Faculdade de Direito da USP de Ribeirão Preto, denominada ‘Coletivo Negro’. Nessa condição, evidentemente, a Querelante está naturalmente mais sujeita à crítica, ampliando-se sobremaneira o direito à liberdade de expressão.”,A Justiça deverá proferir sentença em primeira instância sobre o caso nas próximas semanas ou meses.,Como se observa no vídeo abaixo, esta não é a primeira pessoa a quem Nando Moura ataca em seu canal de Youtube.",Exclusivo: MP quer prisão de youtuber bolsonarista Nando Moura por difamação contra estudante negra,https://www.diariodocentrodomundo.com.br/exclusivo-mp-quer-prisao-de-youtuber-bolsonarista-nando-moura-por-difamacao-contra-estudante-negra/
[20],Pedro Zambarda de Araujo,31-03-2019 19:02:36+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,Charge de abril de 2018. Apoie o trabalho do Jota Camelo em ,Não tinha habeas corpus. Por Jota Camelo,https://www.diariodocentrodomundo.com.br/nao-tinha-habeas-corpus-por-jota-camelo/
[21],Joaquim de Carvalho,01-04-2019 08:57:44+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,DCM Café da Manhã: Presidência da República afrontou a Constituição,https://www.diariodocentrodomundo.com.br/dcm-cafe-da-manha-presidencia-da-republica-afrontou-a-constituicao/
[22],Diario do Centro do Mundo,01-04-2019 10:02:31+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo," ,Nascido no Rio de Janeiro em 1956, João Vicente Fontella Goulart – ou João Goulart Filho – viveu parte de sua infância e adolescência no Uruguai, acompanhando seus pais: Maria Thereza e Jango, presidente deposto pelo ,. Foi um dos fundadores do Partido Democrático Trabalhista (PDT) ao lado do tio Leonel Brizola.,Deixou a sigla em 2017, após o PDT permanecer na gestão de Rodrigo Rollemberg (PSB) no governo do Distrito Federal. A polêmica se deu pela recusa do então governador em construir Memorial da Liberdade e Democracia – Presidente João Goulart. No ano seguinte, foi candidato à Presidência da República pelo Partido Pátria Livre, organização herdeira do MR-8. Hoje, a legenda se prepara para um processo de fusão com o PC do B – as duas não atingiram individualmente o número de parlamentares necessários para superar a chamada cláusula de barreira.,Em entrevista ao ,, Goulart filho rechaça as posições de Jair Bolsonaro em relação à celebração do golpe de 64, bem como a ideia, advogada por parcelas do governo, de que a ação dos militares foi um “contra-golpe”, evitando a instauração do comunismo no país.,Confira abaixo.,Sinceramente, não me surpreendeu em nada, partindo de quem partiu essa posição. Isso vem a confirmar, mais uma vez, da falta de sensibilidade política do presidente Bolsonaro. Ele continua em campanha política, não desceu ainda do palanque.,No momento em que se deveria falar na pacificação nacional, na reunificação das divergências ideológicas que naturalmente emanam na democracia, ele continua com esse tom belicoso, que não corresponde à atitude de presidente da nação. Ele é presidente de todos, não só do grupo miliciano e “tuiteiro” que ele teve na campanha. Não tenho dúvida que ele vai continuar fazendo essas grandes palhaçadas.,Essa insistência de negar a academia já é uma espécie de brincadeira. É tomar de conta que as universidades, que os documentos hoje liberados pelo Departamento de Estado dos EUA, que todo arcabouço que existe dentro o acervo que o Arquivo Nacional… Um presidente da República negar que houve uma ruptura institucional em 64? É coisa de uma pessoa incapaz de raciocinar sobre os valores históricos nacionais e sobre os preceitos constitucionais.,Houve um recuou no seio das Forças Armadas. Não se comemora golpe, tortura, perseguições, cassações, exílio. Cabe uma homenagem aos que lutaram pela democracia. Os subversivos não foram os que lutaram contra a ditadura, subversivos foram os que violaram a Constituição.,Às vezes me pergunto até quando ele vai demonstrar essa incompetência e o Brasil vai segurar essa incompetência. Não é só na posição dele. Nosso ministro das Relações Exteriores: cada dia mostra mais. Ele inclusive é chamado no Itamaraty de Beato Salu. De uma incompetência total na política externa brasileira. Ao ponto de que hoje ele está como um títere, porque acho que o vice-presidente assumiu esse papel. O pai dele foi constituinte em 46 no governo Dornelles no Rio Grande do Sul e, depois do golpe, se tornou assessor x-9 da ditadura.,Lamento muito, cada vez nos dá mais saudades do governo que eles derrubaram. Um governo constitucional. Um ministério que tinha Darcy Ribeiro, Celso Furtado, Evandro Lins e Silva.Não tenho nenhuma dúvida de que esse posicionamento do presidente Bolsonaro e sua tropa de ministros vai continuar dividindo o Brasil. Isso sim é grave.,Acho que sim. Ainda existe um processo aberto sobre a morte de meu pai, esse processo ainda está no Ministério Público do Rio Grande do Sul.,O Chile, hoje, tem mais de 1200 sítios de memória. Existe uma conscientização do que aconteceu. Não se pode apagar da História de um país o que realmente aconteceu.,Nossa memória, quando foi feita a Anistia, foi uma auto-anistia dos militares. O Brasil não puniu seus torturadores. Nosso presidente, na votação do impeachment, homenageou o maior torturador. Deus acima de todos. Até parece que os deuses dele são Pinochet, Stroessner, Geisel, Videla. Ele não se deu conta que está afastando o Brasil do mundo civilizado, dos direitos humanos, da solidariedade.,Não, não era comunista. Meu pai era um trabalhista que seguia os preceitos de uma boa relação entre capital e trabalho, pregando o nacional-desenvolvimentismo. Ele sempre respeitou a propriedade privada.,Esse conceito de contra-golpe, para impedir golpe comunista, é criar um fantasma histórico.,A grande reação brasileira – que se assemelha muito ao que vimos em 2016, são os mesmos atores de 64 – impediu o avanço dos direitos sociais. Não existe desenvolvimento em uma conjunção entre capital e trabalho se o único objetivo for o lucro, se tu não cresce junto. Isso Getúlio [Vargas] começou a fazer no Brasil, quando cria a CLT,  a Justiça do Trabalho. O desenvolvimento do próprio capital necessita de uma boa relação como trabalho.,Reforma agrária é coisa de comunista? O México fez isso no século 19, os Estados Unidos também. O que pretendia Jango com a reforma agrária? Naquele momento, quando havia 70 milhões de brasileiros, era criar um milhão de novos proprietários rurais com título de propriedade. Onde marxismo defende título de propriedade? Desenvolveria a economia: geraria para a indústria um milhão de novos tratores, implementos agrícolas, geladeiras, criando desenvolvimento interno. Isso é o comunismo que eles enxergam.,O desenvolvimentismo envolvia o controle da remessa de lucros, a reforma educacional que Paulo Freire queria fazer, a reforma tributária. Não se pode tributar consumo, deve-se tributar lucros de grandes empresas, o que hoje não se faz.,Enfim, deve-se criar um modelo de desenvolvimento com distribuição de renda. A medida que você dinamiza o capital, você cria condições para [ampliar] o poder aquisitivo através do salário.,O que acontece hoje? Quer se gerar emprego retirando direitos. “Que adianta ter direitos sem emprego?”. Adianta sim. Não se pode corrigir a economia do Brasil destruindo a Previdência. Você tem que construir a economia para fortalecer a Previdência.,O trabalhismo é uma corrente da qual eu jamais me apartei. Nós vamos propor o nacional-desenvolvimentismo dentro do programa do PC do B. Quais são as prioridades hoje no Brasil? Criar uma frente capaz de derrotar a mercantilização da vida humana, que está trazendo para os trabalhador muitas dificuldades e cada vez mais entregando nosso patrimônio. Anos atrás, durante as privatizações do Fernando Henrique, diziam que elas eram benéficas. Estamos vendo o que está acontecendo na Vale: talvez vai estourar a terceira barragem. É só acidente? É competência do capital privado? Temos que criar uma união das oposições, e essa união se deu nesse momento anti-democrático.,A democracia pressupõe igualdade de condições para o debate de ideias. Os pequenos partidos tiveram sequer acesso ao debate. Aconteceu [a não superação da cláusula] com o PC do B assim como com o PPL. Isso é uma emergência política.,Esse exemplo que o Pátria Livre e o PC do B estão dando ao Brasil, com uma “renúncia” em nome da luta comum pelas propostas progressistas e nacionalistas, é um exemplo que pode florescer muito, em uma nova primavera no Brasil.","Para filho de Jango, “subversivos foram aqueles que violaram a Constituição”",https://www.diariodocentrodomundo.com.br/para-filho-de-jango-subversivos-foram-aqueles-que-violaram-a-constituicao/
[23],Diario do Centro do Mundo,20-03-2019 18:21:36+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"Por unanimidade, um júri dos Estados Unidos considerou que o herbicida à base de glifosato da empresa Bayer, o Roundup, foi o causador do linfoma não-Hodgkin no cidadão californiano Edwin Hardeman. O julgamento ocorreu nesta terça-feira (19) na corte federal de São Francisco. A decisão abre caminho para que o tribunal determine se a Monsanto, unidade da Bayer, terá que pagar uma indenização a Hardeman pelo dano causado.,Segundo a advogada e integrante da organização Terra de Direitos, Nayara Bittencourt, embora o Brasil tenha soberania para tomar decisões no campo jurídico, a sentença da corte de São Francisco deveria acender um sinal de alerta nas autoridades brasileiras sobre os riscos da ampla utilização desse produto na agricultura.,“Eu acredito que, tendo esse precedente no panorama internacional, especialmente nos Estados Unidos, que é um país onde também tem um agronegócio muito forte e tem um alto índice do glifosato, do Roundup, desses produtos altamente tóxicos, significa que o Judiciário brasileiro, especialmente as autoridades brasileiras que estão no momento de avanço da flexibilização de agrotóxicos, de ingredientes ativos, vão ter que de alguma forma olhar para esse tipo de decisão e considerar nas análises internas”, afirma.,Bittencourt acrescenta que o governo de Jair Bolsonaro tem tratado de flexibilizar os mecanismos de controle do uso de agrotóxicos no Brasil. Segundo ela, somente este ano, mais de 80 novos produtos adquiriram autorização de uso no país. O quadro pode piorar se for aprovado o chamado ,, uma série de medidas legais que tramitam no Congresso Nacional com o objetivo de facilitar o registro de novos químicos para o uso agrícola no Brasil.,“Com certeza, ficou muito mais fácil de se aprovar tanto ingredientes ativos como os próprios produtos finais no Brasil. Isso pode piorar com o ‘pacote do veneno’, esse projeto que está em trâmite na Câmara dos Deputados. Porque vai ser legalizado, por exemplo, a autorização para registros temporários, vai ser criada quase uma indústria de registros temporários de agrotóxicos, porque o Estado não vai dar conta de cumprir os prazos que o poder legislativo estabelecerá para a autorização do registro de agrotóxicos”, lembra.,O Roundup é um herbicida à base de glifosato utilizado no combate de pragas na agricultura. Em 2017, o governo da França anunciou que o produto seria banido do país em um prazo de três anos, em resposta aos danos à saúde das populações e ao meio ambiente.,Enquanto isso, no Brasil, o glifosato é o herbicida de uso mais utilizado na agricultura. Telma Nery, médica sanitarista e pesquisadora do tema, afirma que o próprio Ministério da Saúde já publicou pesquisa relacionando o uso do glifosato com intoxicações agudas provocadas em seres humanos:,“O próprio Ministério da Saúde publicou em dezembro de 2018 uma análise sobre o uso do glifosato no Brasil nos últimos seis anos e correlacionando com as intoxicações agudas. Foi a primeira vez que um órgão federal fez isso, além das instituições ligadas a movimentos sociais que identificaram não só as intoxicações agudas, mas doenças hepáticas, câncer, enfim”.,Nos Estados Unidos, mais de 11 mil processos estão relacionados ao uso do glifosato.,A Bayer se pronunciou sobre o resultado do julgamento por meio de nota, afirmando que a decisão do júri “é decepcionante”, de acordo com os interesses da empresa. “Estamos confiantes de que as evidências na fase dois mostrarão que a conduta da Monsanto foi apropriada e que a empresa não deve ser responsabilizada pelo câncer do Sr. Hardeman”, disse o comunicado. A empresa argumenta que realizou estudos e avaliações regulatórias que afirmam a segurança do produto para uso humano.",Júri nos EUA considera que o herbicida mais usado no Brasil causa câncer,https://www.diariodocentrodomundo.com.br/juri-nos-eua-considera-que-o-herbicida-mais-usado-no-brasil-causa-cancer/
[24],Pedro Zambarda de Araujo,31-03-2019 19:53:41+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,VÍDEO – Protesto contra o golpe de 64 em Niterói tem “Caminhando e Cantando”,https://www.diariodocentrodomundo.com.br/video-protesto-contra-o-golpe-de-64-em-niteroi-tem-caminhando-e-cantando/
[25],Joaquim de Carvalho,09-02-2019 20:13:26+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"O livro faz sucesso em todo o mundo — em Portugal, está esgotado — e a única explicação para essa atitude da emissora é: quer sonegar do público brasileiro as informações apresentadas no livro.,O DCM adquiriu a versão em inglês e constatou que há uma referência incômoda para a emissora, na verdade a imputação de um crime, o de corrupção.,Ou seja, ele se apresentava como o homem que colocaria ordem no lupanário. Palavras vazias.,.x.x.x.,Perguntas que não querem calar: será que a Globo, ao comprar os direitos de publicação do livro no Brasil, esperava algum tratamento preferencial? Se não, por que não publicaram o livro ainda?,Veja o documentário que eu apresentei, com reportagens realizadas nas Ilhas Virgens Britânicas, o paraíso fiscal que a Globo usou para sonegar impostos do Brasil.",Propina pela Copa de 2026: as revelações do livro embargado pela Globo. Por Joaquim de Carvalho,https://www.diariodocentrodomundo.com.br/propina-pela-copa-de-2026-as-revelacoes-do-livro-embargado-pela-globo-por-joaquim-de-carvalho/
[26],,01-04-2019 18:41:15+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,.x.x.x.x.,"Os camponeses torturados pela ditadura no Brasil merecem respeito e indenização. Por Ana Maria Oliveira,
GUEDES BATE BOCA COM DEPUTADOS, DÓLAR SOBE E IBOVESPA CAI
,
“O Brasil é muito maior que esse projeto que está no poder”, diz Haddad
,
VÍDEO – Privatização da Previdência: ao vivo, o depoimento de Paulo Guedes na Câmara
,
Pesquisadores franceses dizem que visão de Bolsonaro sobre “nazismo de esquerda” é “um insulto aos judeus”
,
Para líder árabe, atos de Bolsonaro podem abrir ‘precedente catastrófico’
",https://www.diariodocentrodomundo.com.br/os-camponeses-torturados-pela-ditadura-no-brasil-merecem-respeito-e-indenizacao-por-ana-maria-oliveira/
[27],Kiko Nogueira,10-02-2019 06:17:56+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,"VÍDEO: Chefes que milícia que estavam presos curtem praia no NE ao som de “Piscininha, amor”",https://www.diariodocentrodomundo.com.br/video-chefes-que-milicia-que-estavam-presos-curtem-praia-no-ne-ao-som-de-piscininha-amor/
[28],Larissa Bernardes,09-02-2019 18:41:49+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"Da,:,Ao falar sobre a ventania que atingiu o Rio de Janeiro, Ana Maria Braga revelou que nunca tinha visto nada igual. As fortes chuvas também afetaram os estúdios da TV Globo e o Mais Você desta última quinta-feira, 07, mostrou os incidentes ocorridos dentro do antigo Projac.,Devido ao impacto que as fortes chuvas causaram no Rio de Janeiro, o Mais Você de quinta-feira (07) mostrou alguns dos incidentes que o antigo Projac sofreu. O que mais chamou a atenção foi uma grande árvore que caiu sobre um dos estúdios da emissora.,Além disso, Ana Maria Braga ainda relatou que o lago ficou mais cheio e revelou a sua preocupação com o estúdio durante toda a madrugada. Isso porque, o cenário do Mais Você fica próximo de uma extensa área de mata preservada pela Globo e estaria mais vulnerável caso alguma árvore caísse.,“Eu nunca tinha visto em lugar nenhum um vento como esse, que eu sobre agora de manhã que chegou aos 110 km/h” revelou Ana Maria. Esse dado foi uma medição feita no Forte de Copacabana, que segundo especialistas, tinha capacidade de se tornar um furacão se tivesse constância.,(…)","Árvore cai nos estúdios da Globo; “nunca vi nada igual”, diz Ana Maria Braga",https://www.diariodocentrodomundo.com.br/arvore-cai-nos-estudios-da-globo-nunca-vi-nada-igual-diz-ana-maria-braga/
[29],Pedro Zambarda de Araujo,31-03-2019 23:33:27+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,,VÍDEO – Manifestantes botam fogo em boneco de Ustra no protesto contra o golpe de 64: “Assassino!”,https://www.diariodocentrodomundo.com.br/video-manifestantes-botam-fogo-em-boneco-de-ustra-no-protesto-contra-o-golpe-de-64-assassino/
[30],Diario do Centro do Mundo,03-04-2019 16:03:41+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"O presidente da Associação Islâmica de São Paulo, Mohamad El Kadri, afirma que está sendo uma surpresa para o mundo árabe o tom da visita do presidente Jair Bolsonaro (PSL) a Israel, considerando que o Brasil sempre manteve um posicionamento político diferente ao lidar com a questão palestina e a política no Oriente Médio. “O pessoal está espantado, admirado negativamente com essa postura do Brasil. Depois de muitos anos foi mudada totalmente a postura brasileira”, disse ele, em entrevista à jornalista Marilu Cabañas, na Rádio Brasil Atual.,Os países árabes estão entre os principais parceiros comerciais do Brasil. Em 2017, o país teve superávit de US$ 7,1 bilhões na balança comercial com os 22 países que compõem a Liga Árabe. O valor representa mais de 10% dos US$ 67 bilhões de superávit que o Brasil alcançou na balança comercial.,Um dos fatores dessa relação positiva é a exportação de carne halal, que demanda um ritual islâmico específico para o abate de animais, tanto de carne de frango quanto bovina. Entre as regras está a obrigatoriedade de o corpo do animal, no momento do abate, estar voltado na direção de Meca, cidade sagrada do islamismo, situada na Arábia Saudita. O abate também deve ser realizado por um muçulmano. Empresas brasileiras que exportam carne halal para os países árabes têm plantas indústrias especiais para realizar esse abate.,O risco de atrapalhar uma relação tão positiva fez com que até mesmo lideranças políticas do agronegócio – tradicionais aliados de Bolsonaro – reagissem ao comportamento do presidente. Para Mohamad El Kadri, Bolsonaro deve se preocupar com o bem do país, não com suas atitudes pessoais. “É uma inconsequência que pode abrir um precedente catastrófico para o Brasil”, afirma o presidente da Associação Islâmica de São Paulo. Ele destaca que o risco de perder comércio com os países árabes pode causar mais desemprego no Brasil.,“Estamos passando uma vergonha mundial com o que eles têm declarado e as posições que esse governo tem tomado. O presidente tem que governar. Que coisa é essa? Eu sou presidente e governo e faço o que me vem à cabeça, a meu bel-prazer?”, questiona El Kadri.","Para líder árabe, atos de Bolsonaro podem abrir ‘precedente catastrófico’",https://www.diariodocentrodomundo.com.br/para-lider-arabe-atos-de-bolsonaro-podem-abrir-precedente-catastrofico/
[31],Diario do Centro do Mundo,03-04-2019 19:00:45+00:00,Not specified on page!,Noticias não tem subtitle no Diario do Centro do Mundo,"Passados 90 dias da posse presidencial de Jair Bolsonaro (PSL), o ex-ministro Fernando Haddad (PT) analisou as primeiras medidas do governo Bolsonaro (PSL) e apontou desafios e alternativas para a retomada do projeto democrático em entrevista concedida nesta segunda-feira (1º), na estreia do canal ,no YouTube. O projeto é uma iniciativa dos ex-senadores Lindbergh Farias (PT) e Vanessa Grazziotin (PCdoB), e tem o apoio do Brasil de Fato.,Em entrevista aos ex-parlamentares, Haddad comentou o crescimento da insatisfação da população com o novo governo. “O Brasil é muito maior que esse projeto que está no poder. O Bolsonaro representa um retrocesso muito grande no imaginário do brasileiro em relação ao seu próprio país. Eles não estão no poder há três meses: o que o Bolsonaro representa está há três anos no poder. O Paulo Guedes é um [Michel] Temer radical, um [Henrique] Meirelles radical. A gente cobra resultado porque faz três meses que eles prometeram que a PEC do Teto e a reforma trabalhista iam resolver os problemas. Eles vivem mentindo para as pessoas”, lamentou.,Ex-ministro da Educação dos governos Lula (PT) e Dilma Rousseff (PT), Haddad interpreta que Bolsonaro escolheu a área educacional como inimiga pública número um: “O Ministério da Educação, que tinha um orçamento de R$ 20 bilhões, eu deixei com o orçamento de 100 [bilhões]. A direita, obviamente, sempre ficou batendo no Bolsa Família, dizendo que era ‘esmola para pobre’. Não era esmola. As portas das universidades estavam se abrindo para os pobres, para que eles superassem a necessidade do Bolsa Família com conhecimento, com educação, com domínio sobre a própria vida”.,Frente às ameaças ao Estado democrático de direito e às comemorações do novo presidente da República à ditadura militar (1964-1985), Haddad ressaltou a necessidade de uma mobilização popular massiva nas ruas em defesa da retomada do projeto democrático, expresso na Constituição de 1988.,“Nós estávamos defendendo até outro dia os direitos sociais da Constituição. Hoje, nós somos obrigados a defender os direitos civis, os direitos políticos, os direitos ambientais”, disse. “Ou seja, ele representa uma ameaça ainda maior ao que foi acordado em 1988 como sendo um pacto social mínimo. Uma hora esse governo vai ter que entender que ele precisa representar todo o país, e não só aqueles que ele agregou em torno de um projeto obscurantista”.,Às vésperas de se completar um ano da prisão política do ex-presidente Lula, Haddad também criticou as arbitrariedades da operação Lava Jato, que serviram para calar “um estadista que fez de tudo para mudar a vida do povo brasileiro, em especial dos mais pobres”.,“Nós geramos o maior saldo de empregos líquidos da história do Brasil. Foram 20 milhões de empregos em 12 anos que nós governamos. E ele [Lula] está pagando o preço disso”, resumiu. “Para nós, é meio inacreditável. O Lula é como se fosse da minha família, para ser bem honesto. Os meus filhos tratam o Lula como se fosse da família, como se fosse um tio, um irmão mais velho, porque veem nele uma pessoa, até a medula, comprometida com o Brasil”.,Haddad reforçou a importância da unidade dos setores progressistas para fazer frente ao governo Bolsonaro e impedir retrocessos nos direitos da classe trabalhadora. Para ele, a reforma do sistema bancário e a reforma do sistema tributário – “arrecadar mais dos ricos e menos dos pobres” – são o caminho para o fortalecimento da economia do país e para a redução das desigualdades.,“A cara do Brasil que a gente quer construir é um Brasil de todos, generoso, tolerante. Um Brasil de oportunidades, que é o que vinha sendo construído, tijolo a tijolo”, finalizou.","“O Brasil é muito maior que esse projeto que está no poder”, diz Haddad",https://www.diariodocentrodomundo.com.br/o-brasil-e-muito-maior-que-esse-projeto-que-esta-no-poder-diz-haddad/
